time,chip,sink_base,fins,chip_power,coolant_temperature,truth_chip_max,truth_hidden_power,case_id,case_group,fidelity,input_convention,source_model
260,42.13785583,41.94675261,41.34314339,8,18,42.25288238,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
262,42.22557486,42.03439569,41.4302375,8,18,42.34065362,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
264,42.31288248,42.12162771,41.51692315,8,18,42.42801322,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
266,42.39978063,42.20845062,41.60320224,8,18,42.51496311,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
268,42.48627122,42.29486633,41.68907668,8,18,42.60150519,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
270,42.57235618,42.38087674,41.77454837,8,18,42.68764139,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
272,42.65803739,42.46648377,41.85961919,8,18,42.77337362,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
274,42.74331676,42.5516893,41.94429103,8,18,42.85870375,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
276,42.82819617,42.63649521,42.02856576,8,18,42.94363369,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
278,42.91267749,42.72090338,42.11244524,8,18,43.02816531,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
280,42.99676259,42.80491568,42.19593132,8,18,43.11230047,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
282,43.08045334,42.88853396,42.27902585,8,18,43.19604103,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
284,43.16375157,42.97176006,42.36173067,8,18,43.27938885,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
286,43.24665913,43.05459584,42.4440476,8,18,43.36234577,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
288,43.32917785,43.13704311,42.52597847,8,18,43.44491362,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
290,43.41130956,43.21910371,42.60752507,8,18,43.52709423,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
292,43.49305608,43.30077944,42.68868923,8,18,43.60888941,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
294,43.5744192,43.38207211,42.76947272,8,18,43.69030096,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
296,43.65540072,43.46298352,42.84987733,8,18,43.7713307,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
